autolabel_map.feature,autolabel_map.tag,autolabel_map.cnt,autolabel_map.month,autolabel_map.day
ft_app_ins_current_finance_cnt_change,0_1_-1,7430,201910,20191018
ft_app_ins_current_finance_cnt_change,4_1_3,3,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,0_1_-1,1453,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,4_1_3,1,201910,20191018
ft_gezhen_multi_loan_level,low,6824508,201910,20191018
ft_dev_phone_model,PCAM10,63383,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,0_1_-1,6967,201910,20191018
ft_app_act_30d_debit_credit_days_change,0_1_-1,6837,201910,20191018
ft_app_act_30d_debit_credit_days_change,4_1_3,25,201910,20191018
ft_app_act_30d_debit_credit_times_change,4_1_4,75,201910,20191018
ft_app_act_30d_finance_days_change,4_1_4,388,201910,20191018
ft_app_act_30d_finance_times_change,4_1_4,1439,201910,20191018
ft_app_act_30d_micro_loan_days_change,4_1_4,4,201910,20191018
ft_app_act_30d_micro_loan_times_change,4_1_4,21,201910,20191018
ft_app_ins_current_finance_cnt_change,4_1_4,5,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,4_1_4,1,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,4_1_4,1,201910,20191018
ft_app_act_30d_debit_credit_days_change,4_1_4,12,201910,20191018
ft_app_act_30d_debit_credit_times_change,4_1_5,60,201910,20191018
ft_app_act_30d_finance_days_change,4_1_5,223,201910,20191018
ft_app_act_30d_finance_times_change,4_1_5,1164,201910,20191018
ft_app_act_30d_micro_loan_days_change,4_1_5,1,201910,20191018
ft_app_act_30d_micro_loan_times_change,4_1_5,9,201910,20191018
ft_app_act_30d_debit_credit_days_change,4_1_5,10,201910,20191018
ft_dev_phone_brand,xiaomi,312783,201910,20191018
ft_app_act_30d_debit_credit_times_change,4_5_-1,118,201910,20191018
ft_app_act_30d_finance_days_change,4_5_-1,293,201910,20191018
ft_app_act_30d_finance_times_change,4_5_-1,2935,201910,20191018
ft_app_act_30d_micro_loan_days_change,4_5_-1,3,201910,20191018
ft_app_act_30d_micro_loan_times_change,4_5_-1,23,201910,20191018
ft_app_ins_current_finance_cnt_change,4_5_-1,9,201910,20191018
ft_dev_phone_model,V1809A,64336,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,4_5_-1,1,201910,20191018
ft_app_act_30d_debit_credit_days_change,4_5_-1,10,201910,20191018
ft_app_act_30d_debit_credit_times_change,2_3_0,779,201910,20191018
ft_app_act_30d_finance_cnt_change,2_3_0,15,201910,20191018
ft_app_act_30d_finance_days_change,2_3_0,2251,201910,20191018
ft_app_act_30d_finance_times_change,2_3_0,7745,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,2_3_0,3,201910,20191018
ft_app_act_30d_micro_loan_days_change,2_3_0,75,201910,20191018
ft_app_act_30d_micro_loan_times_change,2_3_0,360,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,2_3_0,24,201910,20191018
ft_app_ins_current_finance_cnt_change,2_3_0,17,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,2_3_0,6,201910,20191018
ft_dev_phone_brand,Meitu,38837,201910,20191018
ft_dev_phone_model,OPPO R9m,117279,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,2_3_0,6,201910,20191018
ft_app_act_30d_debit_credit_days_change,2_3_0,160,201910,20191018
ft_app_act_30d_debit_credit_times_change,2_3_1,826,201910,20191018
ft_app_act_30d_finance_cnt_change,2_3_1,289,201910,20191018
ft_app_act_30d_finance_days_change,2_3_1,11026,201910,20191018
ft_app_act_30d_finance_times_change,2_3_1,11376,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,2_3_1,19,201910,20191018
ft_app_act_30d_micro_loan_days_change,2_3_1,139,201910,20191018
ft_app_act_30d_micro_loan_times_change,2_3_1,206,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,2_3_1,200,201910,20191018
ft_app_ins_current_finance_cnt_change,2_3_1,863,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,2_3_1,38,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,2_3_1,81,201910,20191018
ft_app_act_30d_debit_credit_days_change,2_3_1,550,201910,20191018
ft_app_act_30d_debit_credit_times_change,2_3_2,583,201910,20191018
ft_app_act_30d_finance_cnt_change,2_3_2,971,201910,20191018
ft_app_act_30d_finance_days_change,2_3_2,13823,201910,20191018
ft_app_act_30d_finance_times_change,2_3_2,8700,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,2_3_2,9,201910,20191018
ft_app_act_30d_micro_loan_days_change,2_3_2,141,201910,20191018
ft_app_act_30d_micro_loan_times_change,2_3_2,131,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,2_3_2,647,201910,20191018
ft_app_ins_current_finance_cnt_change,2_3_2,7723,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,2_3_2,67,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,2_3_2,112,201910,20191018
ft_app_act_30d_debit_credit_days_change,2_3_2,649,201910,20191018
ft_app_act_30d_debit_credit_times_change,2_3_3,983,201910,20191018
ft_app_act_30d_finance_cnt_change,2_3_3,798,201910,20191018
ft_app_act_30d_finance_days_change,2_3_3,10654,201910,20191018
ft_app_act_30d_finance_times_change,2_3_3,16492,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,2_3_3,3,201910,20191018
ft_app_act_30d_micro_loan_days_change,2_3_3,88,201910,20191018
ft_app_act_30d_micro_loan_times_change,2_3_3,229,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,2_3_3,753,201910,20191018
ft_app_ins_current_finance_cnt_change,2_3_3,14393,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,2_3_3,91,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,2_3_3,86,201910,20191018
ft_app_act_30d_debit_credit_days_change,2_3_3,406,201910,20191018
ft_app_act_30d_debit_credit_times_change,2_3_4,359,201910,20191018
ft_app_act_30d_finance_cnt_change,2_3_4,41,201910,20191018
ft_app_act_30d_finance_days_change,2_3_4,5531,201910,20191018
ft_app_act_30d_finance_times_change,2_3_4,5913,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,2_3_4,2,201910,20191018
ft_app_act_30d_micro_loan_days_change,2_3_4,44,201910,20191018
ft_app_act_30d_micro_loan_times_change,2_3_4,54,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,2_3_4,23,201910,20191018
ft_app_ins_current_finance_cnt_change,2_3_4,131,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,2_3_4,3,201910,20191018
ft_dev_phone_brand,Lenovo,37923,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,2_3_4,16,201910,20191018
ft_app_act_30d_debit_credit_days_change,2_3_4,165,201910,20191018
ft_app_act_30d_debit_credit_times_change,2_3_5,221,201910,20191018
ft_app_act_30d_finance_cnt_change,2_3_5,12,201910,20191018
ft_app_act_30d_finance_days_change,2_3_5,3163,201910,20191018
ft_app_act_30d_finance_times_change,2_3_5,3553,201910,20191018
ft_app_act_30d_micro_loan_days_change,2_3_5,29,201910,20191018
ft_app_act_30d_micro_loan_times_change,2_3_5,39,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,2_3_5,2,201910,20191018
ft_app_ins_current_finance_cnt_change,2_3_5,16,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,2_3_5,1,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,2_3_5,2,201910,20191018
ft_app_act_30d_debit_credit_days_change,2_3_5,111,201910,20191018
ft_dev_phone_brand,ChangHong,14923,201910,20191018
ft_dev_phone_model,OPPO R9s,178454,201910,20191018
ft_app_act_30d_debit_credit_times_change,0_5_0,896,201910,20191018
ft_app_act_30d_finance_days_change,0_5_0,69,201910,20191018
ft_app_act_30d_finance_times_change,0_5_0,5543,201910,20191018
ft_app_act_30d_micro_loan_days_change,0_5_0,4,201910,20191018
ft_app_act_30d_micro_loan_times_change,0_5_0,530,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,0_5_0,1,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,0_5_0,1,201910,20191018
ft_app_act_30d_debit_credit_days_change,0_5_0,10,201910,20191018
ft_app_act_30d_debit_credit_times_change,0_5_1,194,201910,20191018
ft_app_act_30d_finance_days_change,0_5_1,246,201910,20191018
ft_app_act_30d_finance_times_change,0_5_1,1769,201910,20191018
ft_app_act_30d_micro_loan_days_change,0_5_1,11,201910,20191018
ft_app_act_30d_micro_loan_times_change,0_5_1,77,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,0_5_1,1,201910,20191018
ft_app_act_30d_debit_credit_days_change,0_5_1,29,201910,20191018
ft_app_act_30d_debit_credit_times_change,0_5_2,101,201910,20191018
ft_app_act_30d_finance_days_change,0_5_2,225,201910,20191018
ft_app_act_30d_finance_times_change,0_5_2,1032,201910,20191018
ft_app_act_30d_micro_loan_days_change,0_5_2,9,201910,20191018
ft_app_act_30d_micro_loan_times_change,0_5_2,41,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,0_5_2,1,201910,20191018
ft_dev_phone_brand,nubia,21721,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,0_5_2,1,201910,20191018
ft_app_act_30d_debit_credit_days_change,0_5_2,22,201910,20191018
ft_app_act_30d_debit_credit_times_change,0_5_3,251,201910,20191018
ft_app_act_30d_finance_cnt_change,0_5_3,2,201910,20191018
ft_app_act_30d_finance_days_change,0_5_3,315,201910,20191018
ft_app_act_30d_finance_times_change,0_5_3,2710,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,0_5_3,1,201910,20191018
ft_app_act_30d_micro_loan_days_change,0_5_3,8,201910,20191018
ft_app_act_30d_micro_loan_times_change,0_5_3,100,201910,20191018
ft_app_act_30d_debit_credit_days_change,0_5_3,28,201910,20191018
ft_app_act_30d_debit_credit_times_change,0_5_4,232,201910,20191018
ft_app_act_30d_finance_cnt_change,0_5_4,1,201910,20191018
ft_app_act_30d_finance_days_change,0_5_4,313,201910,20191018
ft_app_act_30d_finance_times_change,0_5_4,2684,201910,20191018
ft_app_act_30d_micro_loan_days_change,0_5_4,14,201910,20191018
ft_app_act_30d_micro_loan_times_change,0_5_4,96,201910,20191018
ft_app_act_30d_debit_credit_days_change,0_5_4,32,201910,20191018
ft_app_act_30d_debit_credit_times_change,0_5_5,1319,201910,20191018
ft_app_act_30d_finance_days_change,0_5_5,1052,201910,20191018
ft_app_act_30d_finance_times_change,0_5_5,13591,201910,20191018
ft_app_act_30d_micro_loan_days_change,0_5_5,47,201910,20191018
ft_app_act_30d_micro_loan_times_change,0_5_5,501,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,0_5_5,4,201910,20191018
ft_app_ins_current_finance_cnt_change,0_5_5,3,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,0_5_5,3,201910,20191018
ft_dev_phone_model,PBEM00,159523,201910,20191018
ft_app_act_30d_debit_credit_days_change,0_5_5,127,201910,20191018
ft_dev_phone_brand,OnePlus,37667,201910,20191018
ft_app_act_30d_debit_credit_times_change,5_3_-1,237,201910,20191018
ft_app_act_30d_finance_days_change,5_3_-1,1766,201910,20191018
ft_app_act_30d_finance_times_change,5_3_-1,5829,201910,20191018
ft_app_act_30d_micro_loan_days_change,5_3_-1,26,201910,20191018
ft_app_act_30d_micro_loan_times_change,5_3_-1,71,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,5_3_-1,3,201910,20191018
ft_app_ins_current_finance_cnt_change,5_3_-1,51,201910,20191018
ft_dev_phone_model,"iPhone8,1",222713,201910,20191018
ft_app_act_30d_debit_credit_days_change,5_3_-1,44,201910,20191018
ft_dev_phone_model,"iPhone8,2",259919,201910,20191018
ft_app_act_30d_debit_credit_times_change,0_2_-1,991,201910,20191018
ft_app_act_30d_debit_credit_times_change,5_4_0,494,201910,20191018
ft_app_act_30d_finance_cnt_change,0_2_-1,40,201910,20191018
ft_app_act_30d_finance_days_change,0_2_-1,1835,201910,20191018
ft_app_act_30d_finance_days_change,5_4_0,1523,201910,20191018
ft_app_act_30d_finance_times_change,0_2_-1,7627,201910,20191018
ft_app_act_30d_finance_times_change,5_4_0,6755,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,0_2_-1,12,201910,20191018
ft_app_act_30d_micro_loan_days_change,0_2_-1,48,201910,20191018
ft_app_act_30d_micro_loan_days_change,5_4_0,71,201910,20191018
ft_app_act_30d_micro_loan_times_change,0_2_-1,471,201910,20191018
ft_app_act_30d_micro_loan_times_change,5_4_0,244,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,0_2_-1,41,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,5_4_0,3,201910,20191018
ft_app_ins_current_finance_cnt_change,0_2_-1,20,201910,20191018
ft_app_ins_current_finance_cnt_change,5_4_0,6,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,0_2_-1,15,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,0_2_-1,29,201910,20191018
ft_app_act_30d_debit_credit_days_change,0_2_-1,130,201910,20191018
ft_app_act_30d_debit_credit_days_change,5_4_0,127,201910,20191018
ft_app_act_30d_debit_credit_times_change,5_4_1,248,201910,20191018
ft_app_act_30d_finance_cnt_change,5_4_1,2,201910,20191018
ft_app_act_30d_finance_days_change,5_4_1,4134,201910,20191018
ft_app_act_30d_finance_times_change,5_4_1,5141,201910,20191018
ft_app_act_30d_micro_loan_days_change,5_4_1,103,201910,20191018
ft_app_act_30d_micro_loan_times_change,5_4_1,90,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,5_4_1,5,201910,20191018
ft_app_ins_current_finance_cnt_change,5_4_1,24,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,5_4_1,3,201910,20191018
ft_app_act_30d_debit_credit_days_change,5_4_1,186,201910,20191018
ft_app_act_30d_debit_credit_times_change,2_0_0,5760,201910,20191018
ft_app_act_30d_debit_credit_times_change,5_4_2,194,201910,20191018
ft_app_act_30d_finance_cnt_change,2_0_0,215,201910,20191018
ft_app_act_30d_finance_cnt_change,5_4_2,3,201910,20191018
ft_app_act_30d_finance_days_change,2_0_0,18144,201910,20191018
ft_app_act_30d_finance_days_change,5_4_2,4463,201910,20191018
ft_app_act_30d_finance_times_change,2_0_0,42376,201910,20191018
ft_app_act_30d_finance_times_change,5_4_2,3731,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,2_0_0,90,201910,20191018
ft_app_act_30d_micro_loan_days_change,2_0_0,987,201910,20191018
ft_app_act_30d_micro_loan_days_change,5_4_2,76,201910,20191018
ft_app_act_30d_micro_loan_times_change,2_0_0,3722,201910,20191018
ft_app_act_30d_micro_loan_times_change,5_4_2,68,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,2_0_0,1012,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,5_4_2,8,201910,20191018
ft_app_ins_current_finance_cnt_change,2_0_0,845,201910,20191018
ft_app_ins_current_finance_cnt_change,5_4_2,25,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,2_0_0,299,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,5_4_2,1,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,2_0_0,275,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,5_4_2,2,201910,20191018
ft_app_act_30d_debit_credit_days_change,2_0_0,1837,201910,20191018
ft_app_act_30d_debit_credit_days_change,5_4_2,156,201910,20191018
ft_app_act_30d_debit_credit_times_change,2_0_1,969,201910,20191018
ft_app_act_30d_debit_credit_times_change,5_4_3,517,201910,20191018
ft_app_act_30d_finance_cnt_change,2_0_1,199,201910,20191018
ft_app_act_30d_finance_cnt_change,5_4_3,13,201910,20191018
ft_app_act_30d_finance_days_change,2_0_1,9078,201910,20191018
ft_app_act_30d_finance_days_change,5_4_3,5706,201910,20191018
ft_app_act_30d_finance_times_change,2_0_1,12971,201910,20191018
ft_app_act_30d_finance_times_change,5_4_3,11620,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,2_0_1,30,201910,20191018
ft_app_act_30d_micro_loan_days_change,2_0_1,169,201910,20191018
ft_app_act_30d_micro_loan_days_change,5_4_3,74,201910,20191018
ft_app_act_30d_micro_loan_times_change,2_0_1,408,201910,20191018
ft_app_act_30d_micro_loan_times_change,5_4_3,132,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,2_0_1,128,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,5_4_3,19,201910,20191018
ft_app_ins_current_finance_cnt_change,2_0_1,111,201910,20191018
ft_app_ins_current_finance_cnt_change,5_4_3,121,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,2_0_1,28,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,5_4_3,4,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,2_0_1,89,201910,20191018
ft_app_act_30d_debit_credit_days_change,2_0_1,500,201910,20191018
ft_app_act_30d_debit_credit_days_change,5_4_3,213,201910,20191018
ft_app_act_30d_debit_credit_times_change,2_0_2,307,201910,20191018
ft_app_act_30d_debit_credit_times_change,5_4_4,464,201910,20191018
ft_app_act_30d_finance_cnt_change,2_0_2,17,201910,20191018
ft_app_act_30d_finance_cnt_change,5_4_4,7,201910,20191018
ft_app_act_30d_finance_days_change,2_0_2,1216,201910,20191018
ft_app_act_30d_finance_days_change,5_4_4,6713,201910,20191018
ft_app_act_30d_finance_times_change,2_0_2,3812,201910,20191018
ft_app_act_30d_finance_times_change,5_4_4,12083,201910,20191018
ft_app_act_30d_micro_loan_days_change,2_0_2,15,201910,20191018
ft_app_act_30d_micro_loan_days_change,5_4_4,60,201910,20191018
ft_app_act_30d_micro_loan_times_change,2_0_2,108,201910,20191018
ft_app_act_30d_micro_loan_times_change,5_4_4,126,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,2_0_2,27,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,5_4_4,31,201910,20191018
ft_app_ins_current_finance_cnt_change,2_0_2,69,201910,20191018
ft_app_ins_current_finance_cnt_change,5_4_4,665,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,2_0_2,10,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,5_4_4,10,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,2_0_2,6,201910,20191018
ft_app_act_30d_debit_credit_days_change,2_0_2,49,201910,20191018
ft_app_act_30d_debit_credit_days_change,5_4_4,184,201910,20191018
ft_app_act_30d_debit_credit_times_change,2_0_3,263,201910,20191018
ft_app_act_30d_debit_credit_times_change,5_4_5,725,201910,20191018
ft_app_act_30d_finance_cnt_change,2_0_3,1,201910,20191018
ft_app_act_30d_finance_cnt_change,5_4_5,7,201910,20191018
ft_app_act_30d_finance_days_change,2_0_3,292,201910,20191018
ft_app_act_30d_finance_days_change,5_4_5,8761,201910,20191018
ft_app_act_30d_finance_times_change,2_0_3,3627,201910,20191018
ft_app_act_30d_finance_times_change,5_4_5,17950,201910,20191018
ft_app_act_30d_micro_loan_days_change,2_0_3,5,201910,20191018
ft_app_act_30d_micro_loan_days_change,5_4_5,77,201910,20191018
ft_app_act_30d_micro_loan_times_change,2_0_3,104,201910,20191018
ft_app_act_30d_micro_loan_times_change,5_4_5,165,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,2_0_3,2,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,5_4_5,4,201910,20191018
ft_app_ins_current_finance_cnt_change,2_0_3,1,201910,20191018
ft_app_ins_current_finance_cnt_change,5_4_5,151,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,5_4_5,1,201910,20191018
ft_dev_phone_brand,HiSTBAndroidV5,6783,201910,20191018
ft_app_act_30d_debit_credit_days_change,2_0_3,18,201910,20191018
ft_app_act_30d_debit_credit_days_change,5_4_5,257,201910,20191018
ft_app_act_30d_debit_credit_times_change,1_-1_-1,8144,201910,20191018
ft_app_act_30d_debit_credit_times_change,2_0_4,83,201910,20191018
ft_app_act_30d_finance_cnt_change,1_-1_-1,227177,201910,20191018
ft_app_act_30d_finance_days_change,1_-1_-1,194577,201910,20191018
ft_app_act_30d_finance_days_change,2_0_4,110,201910,20191018
ft_app_act_30d_finance_times_change,1_-1_-1,110096,201910,20191018
ft_app_act_30d_finance_times_change,2_0_4,925,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,1_-1_-1,5783,201910,20191018
ft_app_act_30d_micro_loan_days_change,1_-1_-1,5462,201910,20191018
ft_app_act_30d_micro_loan_days_change,2_0_4,1,201910,20191018
ft_app_act_30d_micro_loan_times_change,1_-1_-1,3494,201910,20191018
ft_app_act_30d_micro_loan_times_change,2_0_4,13,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,1_-1_-1,29413,201910,20191018
ft_app_ins_current_finance_cnt_change,1_-1_-1,446049,201910,20191018
ft_app_ins_current_finance_cnt_change,2_0_4,1,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,1_-1_-1,12019,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,2_0_4,1,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,1_-1_-1,13442,201910,20191018
ft_app_act_30d_debit_credit_days_change,1_-1_-1,12626,201910,20191018
ft_app_act_30d_debit_credit_days_change,2_0_4,5,201910,20191018
ft_app_act_30d_debit_credit_times_change,2_0_5,56,201910,20191018
ft_app_act_30d_finance_days_change,2_0_5,74,201910,20191018
ft_app_act_30d_finance_times_change,2_0_5,765,201910,20191018
ft_app_act_30d_micro_loan_days_change,2_0_5,1,201910,20191018
ft_app_act_30d_micro_loan_times_change,2_0_5,30,201910,20191018
ft_dev_phone_model,BND-AL10,66502,201910,20191018
ft_app_act_30d_debit_credit_days_change,2_0_5,3,201910,20191018
ft_dev_phone_brand,HONOR,981112,201910,20191018
ft_dev_phone_brand,ZTE,43573,201910,20191018
ft_app_act_30d_debit_credit_times_change,0_2_0,4590,201910,20191018
ft_app_act_30d_finance_cnt_change,0_2_0,78,201910,20191018
ft_app_act_30d_finance_days_change,0_2_0,4772,201910,20191018
ft_app_act_30d_finance_times_change,0_2_0,23677,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,0_2_0,80,201910,20191018
ft_app_act_30d_micro_loan_days_change,0_2_0,409,201910,20191018
ft_app_act_30d_micro_loan_times_change,0_2_0,2781,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,0_2_0,203,201910,20191018
ft_app_ins_current_finance_cnt_change,0_2_0,47,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,0_2_0,97,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,0_2_0,149,201910,20191018
ft_app_act_30d_debit_credit_days_change,0_2_0,715,201910,20191018
ft_app_act_30d_debit_credit_times_change,0_2_1,1578,201910,20191018
ft_app_act_30d_finance_cnt_change,0_2_1,305,201910,20191018
ft_app_act_30d_finance_days_change,0_2_1,10094,201910,20191018
ft_app_act_30d_finance_times_change,0_2_1,13153,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,0_2_1,55,201910,20191018
ft_app_act_30d_micro_loan_days_change,0_2_1,376,201910,20191018
ft_app_act_30d_micro_loan_times_change,0_2_1,702,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,0_2_1,269,201910,20191018
ft_app_ins_current_finance_cnt_change,0_2_1,167,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,0_2_1,103,201910,20191018
ft_dev_phone_brand,Xiaomi,32848,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,0_2_1,181,201910,20191018
ft_app_act_30d_debit_credit_days_change,0_2_1,923,201910,20191018
ft_app_act_30d_debit_credit_times_change,0_2_2,687,201910,20191018
ft_app_act_30d_finance_cnt_change,0_2_2,196,201910,20191018
ft_app_act_30d_finance_days_change,0_2_2,4816,201910,20191018
ft_app_act_30d_finance_times_change,0_2_2,5853,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,0_2_2,22,201910,20191018
ft_app_act_30d_micro_loan_days_change,0_2_2,158,201910,20191018
ft_app_act_30d_micro_loan_times_change,0_2_2,231,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,0_2_2,598,201910,20191018
ft_app_ins_current_finance_cnt_change,0_2_2,1860,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,0_2_2,169,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,0_2_2,53,201910,20191018
ft_app_act_30d_debit_credit_days_change,0_2_2,437,201910,20191018
ft_app_act_30d_debit_credit_times_change,0_2_3,832,201910,20191018
ft_app_act_30d_finance_cnt_change,0_2_3,33,201910,20191018
ft_app_act_30d_finance_days_change,0_2_3,2507,201910,20191018
ft_app_act_30d_finance_times_change,0_2_3,7551,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,0_2_3,9,201910,20191018
ft_app_act_30d_micro_loan_days_change,0_2_3,74,201910,20191018
ft_app_act_30d_micro_loan_times_change,0_2_3,349,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,0_2_3,22,201910,20191018
ft_app_ins_current_finance_cnt_change,0_2_3,29,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,0_2_3,6,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,0_2_3,20,201910,20191018
ft_app_act_30d_debit_credit_days_change,0_2_3,195,201910,20191018
ft_app_act_30d_debit_credit_times_change,0_2_4,286,201910,20191018
ft_app_act_30d_finance_cnt_change,0_2_4,2,201910,20191018
ft_app_act_30d_finance_days_change,0_2_4,1289,201910,20191018
ft_app_act_30d_finance_times_change,0_2_4,2599,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,0_2_4,1,201910,20191018
ft_app_act_30d_micro_loan_days_change,0_2_4,43,201910,20191018
ft_app_act_30d_micro_loan_times_change,0_2_4,86,201910,20191018
ft_app_ins_current_finance_cnt_change,0_2_4,1,201910,20191018
ft_dev_phone_model,MHA-AL00,96171,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,0_2_4,3,201910,20191018
ft_app_act_30d_debit_credit_days_change,0_2_4,133,201910,20191018
ft_app_act_30d_debit_credit_times_change,0_2_5,196,201910,20191018
ft_app_act_30d_finance_days_change,0_2_5,1552,201910,20191018
ft_app_act_30d_finance_times_change,0_2_5,2126,201910,20191018
ft_app_act_30d_micro_loan_days_change,0_2_5,72,201910,20191018
ft_app_act_30d_micro_loan_times_change,0_2_5,64,201910,20191018
ft_dev_phone_model,ELE-AL00,79354,201910,20191018
ft_app_act_30d_debit_credit_days_change,0_2_5,149,201910,20191018
ft_app_act_30d_debit_credit_times_change,1_0_-1,5106,201910,20191018
ft_app_act_30d_finance_cnt_change,1_0_-1,81554,201910,20191018
ft_app_act_30d_finance_days_change,1_0_-1,72203,201910,20191018
ft_app_act_30d_finance_times_change,1_0_-1,43832,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,1_0_-1,4955,201910,20191018
ft_app_act_30d_micro_loan_days_change,1_0_-1,4755,201910,20191018
ft_app_act_30d_micro_loan_times_change,1_0_-1,3018,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,1_0_-1,7740,201910,20191018
ft_app_ins_current_finance_cnt_change,1_0_-1,10259,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,1_0_-1,4005,201910,20191018
ft_dev_phone_brand,qcom,8182,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,1_0_-1,8520,201910,20191018
ft_app_act_30d_debit_credit_days_change,1_0_-1,8063,201910,20191018
ft_dev_phone_model,OPPO R9sk,84367,201910,20191018
ft_dev_phone_brand,rockchip,7576,201910,20191018
ft_app_act_30d_debit_credit_times_change,5_1_0,368,201910,20191018
ft_app_act_30d_finance_cnt_change,5_1_0,3,201910,20191018
ft_app_act_30d_finance_days_change,5_1_0,2863,201910,20191018
ft_app_act_30d_finance_times_change,5_1_0,5693,201910,20191018
