feature|if_continuous|tag|min_value|max_value|chinese_name
ft_ins_cate_app_cnt_ls_250000|1|2|37.6|56.4|用户当前丽人母婴app类别安装个数
ft_ins_cate_app_cnt_ls_250000|1|3|56.4|75.2|用户当前丽人母婴app类别安装个数
ft_ins_cate_app_cnt_ls_250000|1|4|75.2|inf|用户当前丽人母婴app类别安装个数
ft_ins_cate_app_cnt_ls_270000|1|0|-inf|6.8|用户当前购物app类别安装个数
ft_ins_cate_app_cnt_ls_270000|1|1|6.8|13.6|用户当前购物app类别安装个数
ft_ins_cate_app_cnt_ls_270000|1|2|13.6|20.4|用户当前购物app类别安装个数
ft_ins_cate_app_cnt_ls_270000|1|3|20.4|27.2|用户当前购物app类别安装个数
ft_ins_cate_app_cnt_ls_270000|1|4|27.2|inf|用户当前购物app类别安装个数
ft_ins_cate_app_cnt_ls_290000|1|0|-inf|6.0|用户当前图片编辑app类别安装个数
ft_ins_cate_app_cnt_ls_290000|1|1|6.0|12.0|用户当前图片编辑app类别安装个数
ft_ins_cate_app_cnt_ls_290000|1|2|12.0|18.0|用户当前图片编辑app类别安装个数
ft_ins_cate_app_cnt_ls_290000|1|3|18.0|24.0|用户当前图片编辑app类别安装个数
ft_ins_cate_app_cnt_ls_290000|1|4|24.0|inf|用户当前图片编辑app类别安装个数
ft_ins_cate_app_cnt_ls_300000|1|0|-inf|6.4|用户当前旅游出行app类别安装个数
ft_ins_cate_app_cnt_ls_300000|1|1|6.4|12.8|用户当前旅游出行app类别安装个数
ft_ins_cate_app_cnt_ls_300000|1|2|12.8|19.2|用户当前旅游出行app类别安装个数
ft_ins_cate_app_cnt_ls_300000|1|3|19.2|25.6|用户当前旅游出行app类别安装个数
ft_ins_cate_app_cnt_ls_300000|1|4|25.6|inf|用户当前旅游出行app类别安装个数
ft_ins_cate_app_cnt_ls_900400|1|0|-inf|10.8|用户当前网络游戏app类别安装个数
ft_ins_cate_app_cnt_ls_900400|1|1|10.8|21.6|用户当前网络游戏app类别安装个数
ft_ins_cate_app_cnt_ls_900400|1|2|21.6|32.4|用户当前网络游戏app类别安装个数
ft_ins_cate_app_cnt_ls_900400|1|3|32.4|43.2|用户当前网络游戏app类别安装个数
ft_ins_cate_app_cnt_ls_900400|1|4|43.2|inf|用户当前网络游戏app类别安装个数
ft_ins_cate_app_cnt_ls_900500|1|0|-inf|3.6|用户当前动作射击app类别安装个数
ft_ins_cate_app_cnt_ls_900500|1|1|3.6|7.2|用户当前动作射击app类别安装个数
ft_ins_cate_app_cnt_ls_900500|1|2|7.2|10.8|用户当前动作射击app类别安装个数
ft_ins_cate_app_cnt_ls_900500|1|3|10.8|14.4|用户当前动作射击app类别安装个数
ft_ins_cate_app_cnt_ls_900500|1|4|14.4|inf|用户当前动作射击app类别安装个数
ft_ins_cate_app_cnt_ls_900600|1|0|-inf|4.6|用户当前扑克棋牌app类别安装个数
ft_ins_cate_app_cnt_ls_900600|1|1|4.6|9.2|用户当前扑克棋牌app类别安装个数
ft_ins_cate_app_cnt_ls_900600|1|2|9.2|13.8|用户当前扑克棋牌app类别安装个数
ft_ins_cate_app_cnt_ls_900600|1|3|13.8|18.4|用户当前扑克棋牌app类别安装个数
ft_ins_cate_app_cnt_ls_900600|1|4|18.4|inf|用户当前扑克棋牌app类别安装个数
ft_ins_cate_app_cnt_ls_900700|1|0|-inf|11.2|用户当前儿童益智app类别安装个数
ft_ins_cate_app_cnt_ls_900700|1|1|11.2|22.4|用户当前儿童益智app类别安装个数
ft_ins_cate_app_cnt_ls_900700|1|2|22.4|33.6|用户当前儿童益智app类别安装个数
ft_ins_cate_app_cnt_ls_900700|1|3|33.6|44.8|用户当前儿童益智app类别安装个数
ft_ins_cate_app_cnt_ls_900700|1|4|44.8|inf|用户当前儿童益智app类别安装个数
ft_ins_category_cnt|1|0|-inf|7.0|用户当前设备上有app类别个数
ft_ins_category_cnt|1|1|7.0|12.0|用户当前设备上有app类别个数
ft_ins_category_cnt|1|2|12.0|17.0|用户当前设备上有app类别个数
ft_ins_category_cnt|1|3|17.0|22.0|用户当前设备上有app类别个数
ft_ins_category_cnt|1|4|22.0|inf|用户当前设备上有app类别个数
ft_ins_largest_cate_cnt|1|0|-inf|19.8|用户app安装个数最多的类别下app个数
ft_ins_largest_cate_cnt|1|1|19.8|38.6|用户app安装个数最多的类别下app个数
ft_ins_largest_cate_cnt|1|2|38.6|57.4|用户app安装个数最多的类别下app个数
ft_ins_largest_cate_cnt|1|3|57.4|76.2|用户app安装个数最多的类别下app个数
ft_ins_largest_cate_cnt|1|4|76.2|inf|用户app安装个数最多的类别下app个数
ft_ins_pkg_cnt|1|0|-inf|32.8|用户当前设备上有app个数
ft_ins_pkg_cnt|1|1|32.8|64.6|用户当前设备上有app个数
ft_ins_pkg_cnt|1|2|64.6|96.4|用户当前设备上有app个数
ft_ins_pkg_cnt|1|3|96.4|128.2|用户当前设备上有app个数
ft_ins_pkg_cnt|1|4|128.2|inf|用户当前设备上有app个数
ft_lbs_city_stay_oneday_cnt|1|0|-inf|9.2|用户近28天至少停留1天城市个数
ft_lbs_city_stay_oneday_cnt|1|1|9.2|17.4|用户近28天至少停留1天城市个数
ft_lbs_city_stay_oneday_cnt|1|2|17.4|25.6|用户近28天至少停留1天城市个数
ft_lbs_city_stay_oneday_cnt|1|3|25.6|33.8|用户近28天至少停留1天城市个数
ft_lbs_city_stay_oneday_cnt|1|4|33.8|inf|用户近28天至少停留1天城市个数
ft_lbs_city_stay_twoday_cnt|1|0|-inf|4.4|用户近28天至少停留2天城市个数
ft_lbs_city_stay_twoday_cnt|1|1|4.4|8.8|用户近28天至少停留2天城市个数
ft_lbs_city_stay_twoday_cnt|1|2|8.8|13.2|用户近28天至少停留2天城市个数
ft_lbs_city_stay_twoday_cnt|1|3|13.2|17.6|用户近28天至少停留2天城市个数
ft_lbs_city_stay_twoday_cnt|1|4|17.6|inf|用户近28天至少停留2天城市个数
ft_stable_score_a|1|0|-inf|517.8|稳定特征分A
ft_stable_score_a|1|1|517.8|544.6|稳定特征分A
ft_stable_score_a|1|2|544.6|571.4|稳定特征分A
ft_stable_score_a|1|3|571.4|598.2|稳定特征分A
ft_stable_score_a|1|4|598.2|inf|稳定特征分A
ft_stable_score_c|1|0|-inf|539.6|稳定特征分C
ft_stable_score_c|1|1|539.6|554.2|稳定特征分C
ft_stable_score_c|1|2|554.2|568.8|稳定特征分C
ft_stable_score_c|1|3|568.8|583.4|稳定特征分C
ft_stable_score_c|1|4|583.4|inf|稳定特征分C
ft_stable_score_e|1|0|-inf|537.2|稳定特征分E
ft_stable_score_e|1|1|537.2|556.4|稳定特征分E
ft_stable_score_e|1|2|556.4|575.6|稳定特征分E
ft_stable_score_e|1|3|575.6|594.8|稳定特征分E
ft_stable_score_e|1|4|594.8|inf|稳定特征分E
ft_app_act_30d_debit_credit_cnt_avg|1|0|-inf|7.8|近三个月每30天借贷类APP活跃的平均个数
ft_app_act_30d_debit_credit_cnt_avg|1|1|7.8|15.6|近三个月每30天借贷类APP活跃的平均个数
ft_app_act_30d_debit_credit_cnt_avg|1|2|15.6|23.4|近三个月每30天借贷类APP活跃的平均个数
ft_app_act_30d_debit_credit_cnt_avg|1|3|23.4|31.2|近三个月每30天借贷类APP活跃的平均个数
ft_app_act_30d_debit_credit_cnt_avg|1|4|31.2|inf|近三个月每30天借贷类APP活跃的平均个数
ft_app_act_30d_debit_credit_cnt_diff_m_llm|1|0|-inf|-27.6|当前月30天借贷类APP活跃个数与上上月30天借贷类APP活跃个数的差异值
ft_app_act_30d_debit_credit_cnt_diff_m_llm|1|1|-27.6|-8.2|当前月30天借贷类APP活跃个数与上上月30天借贷类APP活跃个数的差异值
ft_app_act_30d_debit_credit_cnt_diff_m_llm|1|2|-8.2|11.2|当前月30天借贷类APP活跃个数与上上月30天借贷类APP活跃个数的差异值
ft_app_act_30d_debit_credit_cnt_diff_m_llm|1|3|11.2|30.6|当前月30天借贷类APP活跃个数与上上月30天借贷类APP活跃个数的差异值
ft_app_act_30d_debit_credit_cnt_diff_m_llm|1|4|30.6|inf|当前月30天借贷类APP活跃个数与上上月30天借贷类APP活跃个数的差异值
ft_app_act_30d_debit_credit_cnt_diff_m_lm|1|0|-inf|-26.8|当前月30天借贷类APP活跃个数与上月30天借贷类APP活跃个数的差异值
ft_app_act_30d_debit_credit_cnt_diff_m_lm|1|1|-26.8|-7.6|当前月30天借贷类APP活跃个数与上月30天借贷类APP活跃个数的差异值
ft_app_act_30d_debit_credit_cnt_diff_m_lm|1|2|-7.6|11.6|当前月30天借贷类APP活跃个数与上月30天借贷类APP活跃个数的差异值
ft_app_act_30d_debit_credit_cnt_diff_m_lm|1|3|11.6|30.8|当前月30天借贷类APP活跃个数与上月30天借贷类APP活跃个数的差异值
ft_app_act_30d_debit_credit_cnt_diff_m_lm|1|4|30.8|inf|当前月30天借贷类APP活跃个数与上月30天借贷类APP活跃个数的差异值
ft_app_act_30d_debit_credit_cnt_std|1|0|-inf|5.0|近三个月每30天借贷类APP活跃个数的标准差
ft_app_act_30d_debit_credit_cnt_std|1|1|5.0|10.0|近三个月每30天借贷类APP活跃个数的标准差
ft_app_act_30d_debit_credit_cnt_std|1|2|10.0|15.0|近三个月每30天借贷类APP活跃个数的标准差
ft_app_act_30d_debit_credit_cnt_std|1|3|15.0|20.0|近三个月每30天借贷类APP活跃个数的标准差
ft_app_act_30d_debit_credit_cnt_std|1|4|20.0|inf|近三个月每30天借贷类APP活跃个数的标准差
ft_app_act_30d_debit_credit_days_avg|1|0|-inf|6.0|近三个月每30天借贷类APP活跃的平均天数
ft_app_act_30d_debit_credit_days_avg|1|1|6.0|12.0|近三个月每30天借贷类APP活跃的平均天数
ft_app_act_30d_debit_credit_days_avg|1|2|12.0|18.0|近三个月每30天借贷类APP活跃的平均天数
ft_app_act_30d_debit_credit_days_avg|1|3|18.0|24.0|近三个月每30天借贷类APP活跃的平均天数
ft_app_act_30d_debit_credit_days_avg|1|4|24.0|inf|近三个月每30天借贷类APP活跃的平均天数
ft_app_act_30d_debit_credit_days_diff_m_llm|1|0|-inf|-18.0|当前月30天借贷类APP活跃天数与上上月30天借贷类APP活跃天数的差异值
ft_app_act_30d_debit_credit_days_diff_m_llm|1|1|-18.0|-6.0|当前月30天借贷类APP活跃天数与上上月30天借贷类APP活跃天数的差异值
ft_app_act_30d_debit_credit_days_diff_m_llm|1|2|-6.0|6.0|当前月30天借贷类APP活跃天数与上上月30天借贷类APP活跃天数的差异值
ft_app_act_30d_debit_credit_days_diff_m_llm|1|3|6.0|18.0|当前月30天借贷类APP活跃天数与上上月30天借贷类APP活跃天数的差异值
ft_app_act_30d_debit_credit_days_diff_m_llm|1|4|18.0|inf|当前月30天借贷类APP活跃天数与上上月30天借贷类APP活跃天数的差异值
ft_app_act_30d_debit_credit_days_diff_m_lm|1|0|-inf|-18.0|当前月30天借贷类APP活跃天数与上月30天借贷类APP活跃天数的差异值
ft_app_act_30d_debit_credit_days_diff_m_lm|1|1|-18.0|-6.0|当前月30天借贷类APP活跃天数与上月30天借贷类APP活跃天数的差异值
ft_app_act_30d_debit_credit_days_diff_m_lm|1|2|-6.0|6.0|当前月30天借贷类APP活跃天数与上月30天借贷类APP活跃天数的差异值
ft_app_act_30d_debit_credit_days_diff_m_lm|1|3|6.0|18.0|当前月30天借贷类APP活跃天数与上月30天借贷类APP活跃天数的差异值
ft_app_act_30d_debit_credit_days_diff_m_lm|1|4|18.0|inf|当前月30天借贷类APP活跃天数与上月30天借贷类APP活跃天数的差异值
ft_app_act_30d_debit_credit_days_std|1|0|-inf|3.0|近三个月每30天借贷类APP活跃天数的标准差
ft_app_act_30d_debit_credit_days_std|1|1|3.0|6.0|近三个月每30天借贷类APP活跃天数的标准差
ft_app_act_30d_debit_credit_days_std|1|2|6.0|9.0|近三个月每30天借贷类APP活跃天数的标准差
ft_app_act_30d_debit_credit_days_std|1|3|9.0|12.0|近三个月每30天借贷类APP活跃天数的标准差
ft_app_act_30d_debit_credit_days_std|1|4|12.0|inf|近三个月每30天借贷类APP活跃天数的标准差
ft_app_act_30d_debit_credit_times_avg|1|0|-inf|3596.6668|近三个月每30天借贷类APP活跃的平均次数
ft_app_act_30d_debit_credit_times_avg|1|1|3596.6668|7193.3336|近三个月每30天借贷类APP活跃的平均次数
ft_app_act_30d_debit_credit_times_avg|1|2|7193.3336|10790.0004|近三个月每30天借贷类APP活跃的平均次数
ft_app_act_30d_debit_credit_times_avg|1|3|10790.0004|14386.6672|近三个月每30天借贷类APP活跃的平均次数
ft_app_act_30d_debit_credit_times_avg|1|4|14386.6672|inf|近三个月每30天借贷类APP活跃的平均次数
ft_app_act_30d_debit_credit_times_diff_m_llm|1|0|-inf|-13188.6|当前月30天借贷类APP活跃次数与上上月30天借贷类APP活跃次数的差异值
ft_app_act_30d_debit_credit_times_diff_m_llm|1|1|-13188.6|-5049.2|当前月30天借贷类APP活跃次数与上上月30天借贷类APP活跃次数的差异值
ft_app_act_30d_debit_credit_times_diff_m_llm|1|2|-5049.2|3090.2|当前月30天借贷类APP活跃次数与上上月30天借贷类APP活跃次数的差异值
ft_app_act_30d_debit_credit_times_diff_m_llm|1|3|3090.2|11229.6|当前月30天借贷类APP活跃次数与上上月30天借贷类APP活跃次数的差异值
ft_app_act_30d_debit_credit_times_diff_m_llm|1|4|11229.6|inf|当前月30天借贷类APP活跃次数与上上月30天借贷类APP活跃次数的差异值
ft_app_act_30d_debit_credit_times_diff_m_lm|1|0|-inf|-7425.0|当前月30天借贷类APP活跃次数与上月30天借贷类APP活跃次数的差异值
ft_app_act_30d_debit_credit_times_diff_m_lm|1|1|-7425.0|-1145.0|当前月30天借贷类APP活跃次数与上月30天借贷类APP活跃次数的差异值
ft_app_act_30d_debit_credit_times_diff_m_lm|1|2|-1145.0|5135.0|当前月30天借贷类APP活跃次数与上月30天借贷类APP活跃次数的差异值
ft_app_act_30d_debit_credit_times_diff_m_lm|1|3|5135.0|11415.0|当前月30天借贷类APP活跃次数与上月30天借贷类APP活跃次数的差异值
ft_app_act_30d_debit_credit_times_diff_m_lm|1|4|11415.0|inf|当前月30天借贷类APP活跃次数与上月30天借贷类APP活跃次数的差异值
ft_app_act_30d_debit_credit_times_std|1|0|-inf|1958.7338|近三个月每30天借贷类APP活跃次数的标准差
ft_app_act_30d_debit_credit_times_std|1|1|1958.7338|3917.4676|近三个月每30天借贷类APP活跃次数的标准差
ft_app_act_30d_debit_credit_times_std|1|2|3917.4676|5876.2014|近三个月每30天借贷类APP活跃次数的标准差
ft_app_act_30d_debit_credit_times_std|1|3|5876.2014|7834.9352|近三个月每30天借贷类APP活跃次数的标准差
ft_app_act_30d_debit_credit_times_std|1|4|7834.9352|inf|近三个月每30天借贷类APP活跃次数的标准差
ft_app_act_30d_finance_cnt_avg|1|0|-inf|10.0|近三个月每30天金融类APP活跃的平均个数
ft_app_act_30d_finance_cnt_avg|1|1|10.0|20.0|近三个月每30天金融类APP活跃的平均个数
ft_app_act_30d_finance_cnt_avg|1|2|20.0|30.0|近三个月每30天金融类APP活跃的平均个数
ft_app_act_30d_finance_cnt_avg|1|3|30.0|40.0|近三个月每30天金融类APP活跃的平均个数
ft_app_act_30d_finance_cnt_avg|1|4|40.0|inf|近三个月每30天金融类APP活跃的平均个数
ft_app_act_30d_finance_cnt_diff_m_llm|1|0|-inf|-28.4|当前月30天金融类APP活跃个数与上上月30天金融类APP活跃个数的差异值
ft_app_act_30d_finance_cnt_diff_m_llm|1|1|-28.4|-8.8|当前月30天金融类APP活跃个数与上上月30天金融类APP活跃个数的差异值
ft_app_act_30d_finance_cnt_diff_m_llm|1|2|-8.8|10.8|当前月30天金融类APP活跃个数与上上月30天金融类APP活跃个数的差异值
ft_app_act_30d_finance_cnt_diff_m_llm|1|3|10.8|30.4|当前月30天金融类APP活跃个数与上上月30天金融类APP活跃个数的差异值
ft_app_act_30d_finance_cnt_diff_m_llm|1|4|30.4|inf|当前月30天金融类APP活跃个数与上上月30天金融类APP活跃个数的差异值
ft_app_act_30d_finance_cnt_diff_m_lm|1|0|-inf|-28.6|当前月30天金融类APP活跃个数与上月30天金融类APP活跃个数的差异值
ft_app_act_30d_finance_cnt_diff_m_lm|1|1|-28.6|-9.2|当前月30天金融类APP活跃个数与上月30天金融类APP活跃个数的差异值
ft_app_act_30d_finance_cnt_diff_m_lm|1|2|-9.2|10.2|当前月30天金融类APP活跃个数与上月30天金融类APP活跃个数的差异值
ft_app_act_30d_finance_cnt_diff_m_lm|1|3|10.2|29.6|当前月30天金融类APP活跃个数与上月30天金融类APP活跃个数的差异值
ft_app_act_30d_finance_cnt_diff_m_lm|1|4|29.6|inf|当前月30天金融类APP活跃个数与上月30天金融类APP活跃个数的差异值
ft_app_act_30d_finance_cnt_std|1|0|-inf|4.8|近三个月每30天金融类APP活跃个数的标准差
ft_app_act_30d_finance_cnt_std|1|1|4.8|9.6|近三个月每30天金融类APP活跃个数的标准差
ft_app_act_30d_finance_cnt_std|1|2|9.6|14.4|近三个月每30天金融类APP活跃个数的标准差
ft_app_act_30d_finance_cnt_std|1|3|14.4|19.2|近三个月每30天金融类APP活跃个数的标准差
ft_app_act_30d_finance_cnt_std|1|4|19.2|inf|近三个月每30天金融类APP活跃个数的标准差
ft_app_act_30d_finance_days_avg|1|0|-inf|6.0|近三个月每30天金融类APP活跃的平均天数
ft_app_act_30d_finance_days_avg|1|1|6.0|12.0|近三个月每30天金融类APP活跃的平均天数
ft_app_act_30d_finance_days_avg|1|2|12.0|18.0|近三个月每30天金融类APP活跃的平均天数
ft_app_act_30d_finance_days_avg|1|3|18.0|24.0|近三个月每30天金融类APP活跃的平均天数
ft_app_act_30d_finance_days_avg|1|4|24.0|inf|近三个月每30天金融类APP活跃的平均天数
ft_app_act_30d_finance_days_diff_m_llm|1|0|-inf|-18.0|当前月30天金融类APP活跃天数与上上月30天金融类APP活跃天数的差异值
ft_app_act_30d_finance_days_diff_m_llm|1|1|-18.0|-6.0|当前月30天金融类APP活跃天数与上上月30天金融类APP活跃天数的差异值
ft_app_act_30d_finance_days_diff_m_llm|1|2|-6.0|6.0|当前月30天金融类APP活跃天数与上上月30天金融类APP活跃天数的差异值
ft_app_act_30d_finance_days_diff_m_llm|1|3|6.0|18.0|当前月30天金融类APP活跃天数与上上月30天金融类APP活跃天数的差异值
ft_app_act_30d_finance_days_diff_m_llm|1|4|18.0|inf|当前月30天金融类APP活跃天数与上上月30天金融类APP活跃天数的差异值
ft_app_act_30d_finance_days_diff_m_lm|1|0|-inf|-18.0|当前月30天金融类APP活跃天数与上月30天金融类APP活跃天数的差异值
ft_app_act_30d_finance_days_diff_m_lm|1|1|-18.0|-6.0|当前月30天金融类APP活跃天数与上月30天金融类APP活跃天数的差异值
ft_app_act_30d_finance_days_diff_m_lm|1|2|-6.0|6.0|当前月30天金融类APP活跃天数与上月30天金融类APP活跃天数的差异值
ft_app_act_30d_finance_days_diff_m_lm|1|3|6.0|18.0|当前月30天金融类APP活跃天数与上月30天金融类APP活跃天数的差异值
ft_app_act_30d_finance_days_diff_m_lm|1|4|18.0|inf|当前月30天金融类APP活跃天数与上月30天金融类APP活跃天数的差异值
